customer.id,outfit.id,rentalPeriod.start,rentalPeriod.end
5242,outfit.9bdf97c931c11a7a,11/11/2017,11/18/2017
5123,outfit.83b1e08b46bf0031,6/14/2017,6/21/2017
1244,outfit.a2ee1c213bf40340,2/23/2018,3/13/2018
6636,outfit.426c2a26fe8541df8fd61d85b2d1d251,7/25/2019,8/3/2019
2567,outfit.a8d4afd14f4a3f8e,12/18/2016,12/24/2016
4101,outfit.ac8c5878c01ffb29,12/29/2017,1/3/2018
2567,outfit.8f2d79606c6d4f44af3f6afd97a6ca3e,5/18/2019,6/8/2019
860,outfit.a10c5dc80ff325ad,3/8/2017,3/15/2017
4264,outfit.8db90f1e88eb432e9422eaf57fc55562,5/7/2020,5/11/2020
1011,outfit.84b0ba1582d466fc,10/30/2017,11/5/2017
5214,outfit.84b0ba1582d466fc,8/23/2017,8/29/2017
2685,outfit.dcedf030b9134a08a8d3df3f4fdb07ea,12/21/2018,12/28/2018
2745,outfit.9dd2b5aabbdbbcd6,6/1/2017,6/8/2017
2439,outfit.98da0ca4a4eb9826,6/10/2017,6/16/2017
5801,outfit.467c000be2f9488a9a84e61bc6a6e3bb,1/13/2020,1/16/2020
7017,outfit.fbc31b2005504087aa980bf59e078b7e,1/13/2019,1/14/2019
3953,outfit.bcb6938585322399,11/3/2017,11/9/2017
2876,outfit.78d16995b62e40d48f06a20dbf72d844,6/8/2019,6/15/2019
450,outfit.9c0480eeb92a1d29,8/10/2017,8/14/2017
3302,outfit.884239e94aaa2be7,8/22/2017,8/28/2017
6126,outfit.bae4422cff02b9ff,8/30/2018,9/3/2018
3232,outfit.adfe35e200b30004,6/14/2017,6/19/2017
4303,outfit.a85299b3ca9bf7f8,6/10/2017,6/17/2017
4583,outfit.b459dc4c2ec8b9b1,11/29/2017,12/16/2017
1097,outfit.a2ad0b179225a11e,8/24/2017,10/11/2017
2807,outfit.901936b03e65ffa2,8/1/2017,8/7/2017
4429,outfit.a85299b3ca9bf7f8,5/10/2017,5/17/2017
3124,outfit.8160302a4a9ad590,5/10/2017,5/24/2017
4311,outfit.5e96c1bc9f964af2b1a6e391db346131,7/18/2019,8/5/2019
886,outfit.82395c2a3c6732b6,9/8/2017,9/18/2017
2427,outfit.b459dc4c2ec8b9b1,8/10/2018,8/13/2018
1523,outfit.1dbf2f382d3045f0b7845734605d4da0,9/17/2019,9/24/2019
6580,outfit.8ab6c6c3cde7468e,6/14/2017,6/20/2017
1271,outfit.398089067b414b2d8d1c862f527936e2,7/31/2018,8/6/2018
2232,outfit.3b06eb48b17b4e169bb6b08b9850fd0b,1/10/2020,1/13/2020
2974,outfit.884744f9ad61466c927bf6809ec472dd,12/6/2018,12/22/2018
5039,outfit.bb723feff3247e9f,9/28/2017,10/4/2017
223,outfit.afca4228ce87682f,7/11/2017,7/17/2017
2567,outfit.f4c975dfd4804825bea20bd68735b738,1/2/2020,1/6/2020
6097,outfit.848a85ca39d3fda6,7/4/2019,7/10/2019
2352,outfit.705792b3c7c2487ea489a85c1be84122,5/21/2019,6/4/2019
6088,outfit.b5db150f4740b356,8/10/2017,8/14/2017
240,outfit.909cdd8484e7836d,6/9/2017,7/23/2017
7062,outfit.aafcf9c4ea014f5f9fcffa7f1b13cb5b,4/29/2019,5/6/2019
3094,outfit.682cad04f9644aa692e0326d850b670d,3/18/2019,3/23/2019
599,outfit.d39e1ea737f34b539bee8e0a7dfc0797,8/15/2018,8/18/2018
566,outfit.8e82e540ea898d45,12/5/2016,1/3/2017
6001,outfit.54d5ebe7e75645ca833dd15e7b336e5c,12/13/2018,1/2/2019
4614,outfit.a73edcbba7424dd8aa3643bf4b7587ba,6/14/2019,6/16/2019
4337,outfit.8d3343f8c69af77c,12/20/2018,12/23/2018
5078,outfit.99d4b94472138c8d,6/15/2017,6/20/2017
5417,outfit.7f53199a70b045598d5cbc1c0546d248,2/25/2019,2/28/2019
5824,outfit.1a1cd9f2169a48a7ac29b6e3b9e5e633,11/22/2019,11/25/2019
2104,outfit.acda155f56ff5996,12/14/2016,12/14/2016
4149,outfit.e89fab0bbc574d6c89242ff808d537e6,12/13/2018,12/15/2018
5092,outfit.b51ab929ce045cce,8/14/2017,9/11/2017
7286,outfit.2d872cbfe6434c0c9ec15ebfa518a6e7,12/30/2018,1/2/2019
47,outfit.8b1227cc2a3b68a4,5/16/2019,5/19/2019
3058,outfit.a2e75036bd3e99a5,7/4/2017,7/10/2017
1215,outfit.8b1227cc2a3b68a4,9/8/2017,9/15/2017
2621,outfit.fd816aa2311d45c78fd0ab2d663a177a,7/14/2018,7/28/2018
4100,outfit.9bc6939e74234024b9f6d34218418dfe,9/19/2019,9/23/2019
5622,outfit.842dff50a17b4a9497b13f1379b13451,6/18/2019,6/21/2019
5581,outfit.855fbe579b09bcda,11/10/2017,12/12/2017
2567,outfit.af3a5e4cc2959d66,12/13/2016,1/5/2017
3094,outfit.8ba3263b3677979e,10/26/2017,11/23/2017
1968,outfit.900ac54eb7eeaa46,4/25/2017,5/20/2017
3267,outfit.549dd7bf94d4442abfd053dc32ee54cc,3/27/2019,4/1/2019
1721,outfit.95a98079c824a251,8/24/2017,8/30/2017
535,outfit.8a0c3de34de1c4fd,6/15/2017,6/25/2017
2173,outfit.954f0b5085c15444,7/25/2017,8/3/2017
1224,outfit.804540f3384690cf,12/7/2019,12/9/2019
2990,outfit.83126fbdb1962feb,5/9/2019,5/12/2019
1494,outfit.99ae8def25052854,12/30/2019,1/2/2020
4911,outfit.98da0ca4a4eb9826,8/11/2017,8/17/2017
2621,outfit.0b6998b80f404afdad6be44582b33ff3,1/11/2019,1/13/2019
4738,outfit.ad6f853b5c31b6f5,5/25/2017,5/26/2017
1690,outfit.4644eb6ccd594982b873ebfa22d1fe61,8/17/2018,8/20/2018
4598,outfit.e588baaa8923462fa0ab3ab95c9a1e86,7/26/2019,7/28/2019
6736,outfit.1cac5f6638f140a3bcd41d5c1cf4bdc5,1/9/2019,2/8/2019
6873,outfit.da55813dc4b7425e899c8d79d9310653,9/22/2018,9/25/2018
5722,outfit.aad989fc0422b4eb,6/13/2019,6/16/2019
3229,outfit.ad8d383aed1232b4,9/15/2017,9/22/2017
4840,outfit.8a9297abf702469b88dcdb1ce6cd35bd,11/29/2018,12/2/2018
1977,outfit.954f0b5085c15444,3/23/2017,4/24/2017
185,outfit.909cdd8484e7836d,6/21/2019,6/24/2019
4738,outfit.90d92631dc156cf5,10/10/2017,10/20/2017
2344,outfit.5e309012a5854321b64a06b4ac88d346,2/9/2019,2/18/2019
439,outfit.9ce34cc9fb965fd1,1/10/2019,1/14/2019
5308,outfit.f28fa867a24c421b97b40e32e067d69e,8/30/2018,9/3/2018
5581,outfit.2204df2016c84afd873a1d7e09f6ec75,4/20/2018,4/24/2018
4670,outfit.79a435aebfce4530a5f50c9cc7a8408c,9/23/2019,10/7/2019
343,outfit.a82aa5bc442387d7,11/30/2017,12/5/2017
2871,outfit.ba6583e00b16b4b4,5/9/2019,5/12/2019
1404,outfit.ad848f726cd93e66,5/3/2019,5/6/2019
1924,outfit.aaca17b77fdc4a90b2f1a20631dd0dd4,11/7/2019,11/11/2019
4720,outfit.d96f116481fb45b7b98bf1555b9740dd,9/2/2019,9/16/2019
6459,outfit.d74a648486b04780b38eb60860b4b974,8/3/2018,8/6/2018
1382,outfit.9d97d017a5c747ac89d59efab886369a,9/5/2019,9/20/2019
6371,outfit.a9cb9b79d0899e0f,7/7/2017,7/10/2017
5663,outfit.848a85ca39d3fda6,11/22/2019,11/25/2019
5401,outfit.95537b4e967d581a,8/16/2017,8/22/2017
426,outfit.a699397da64d061c,12/31/2017,1/3/2018
1079,outfit.b6a27dfa0198a9bb,6/27/2017,7/4/2017
3860,outfit.acdaf1a5284a4512b82c596199e81758,2/12/2020,2/14/2020
1438,outfit.b5a9ba517aad6347,8/30/2017,9/5/2017
1830,outfit.b3c827a7bc271120,2/5/2017,3/4/2017
1450,outfit.9fde090f117fb9d9,2/28/2017,3/1/2017
6562,outfit.150dfea353754793b615998907ebffc6,11/9/2019,11/12/2019
2615,outfit.c3a4ea83b2bd4dccb721fcd8136f5ffe,9/1/2018,9/4/2018
1377,outfit.966360ed23291650,8/16/2017,8/22/2017
1342,outfit.983bcd4ecb43a6f7,12/14/2019,12/18/2019
2881,outfit.5a091e366b82431dbea3a38422408a66,4/19/2018,4/23/2018
350,outfit.bd061db386d78a56,8/9/2017,8/15/2017
6223,outfit.ded9a0e26ca846ba86ae2eb4f12fe831,1/24/2019,1/27/2019
2309,outfit.be8d4239480d6a1a,3/18/2017,4/16/2017
3621,outfit.b0c0de9e57841e7c,6/6/2017,6/11/2017
615,outfit.87752ffbbe69477baaf2a2382738acb8,8/30/2019,9/8/2019
6209,outfit.b29e9f21fd964482,6/13/2019,6/16/2019
1909,outfit.719dcd23a7b9472ca27655143acc93f9,5/11/2018,6/15/2018
4269,outfit.ad06da47e6d159f4,5/24/2017,6/5/2017
746,outfit.d7aa50df6cff46bfa9fc5688e96ec490,11/15/2018,12/14/2018
2567,outfit.a04b1d46de8a17a3,7/28/2017,8/26/2017
4572,outfit.ae1ff0e3b29e7443,6/16/2017,6/23/2017
746,outfit.4c7025a42af74e9bb6aa71afac57324a,3/6/2019,3/11/2019
779,outfit.944ba4bd2e6441f39a9e45ef42121224,11/22/2019,11/25/2019
5694,outfit.cc03f27af19f42a483a2f03ad997279d,1/23/2019,1/27/2019
2639,outfit.a82aa5bc442387d7,12/20/2017,1/10/2018
735,outfit.2642578f25ad4381a56801865b762244,8/22/2019,8/26/2019
2567,outfit.e6bbfedb420c40059c5a6515c0f94dfd,8/10/2019,8/19/2019
548,outfit.8a14e50b3c1a924f,8/2/2019,8/5/2019
7309,outfit.1daa29f7beed46cbb3476191893584e2,9/6/2018,9/12/2018
4706,outfit.9d5ab654981d80a9,9/3/2016,10/3/2016
6926,outfit.8745fe6f294d4f41,11/12/2017,11/21/2017
3908,outfit.13379a4cae2c4b708668b100186882f4,8/22/2018,9/5/2018
6136,outfit.8cfc55268c1941bd9f15ea654075964e,8/3/2018,8/21/2018
6137,outfit.c663f1c85a344f039eacb889398b6b91,7/20/2018,7/23/2018
447,outfit.afca4228ce87682f,6/15/2017,7/3/2017
1085,outfit.aecdd6d2249e8bc7,4/2/2017,5/1/2017
5231,outfit.bb723feff3247e9f,5/19/2017,5/28/2017
7405,outfit.cf7f6a83f16a490aa765d3ead2b2b82e,7/15/2019,7/22/2019
6677,outfit.ef37915fe2f546378750595366833b79,11/22/2018,11/26/2018
4764,outfit.9919be8bb86c480ca6af0747b80fdb38,4/6/2018,4/10/2018
738,outfit.9bc6939e74234024b9f6d34218418dfe,6/29/2018,7/9/2018
4303,outfit.ade14014f77cddbe,7/28/2017,8/3/2017
746,outfit.ada6bb8993e7a05e,9/25/2019,9/30/2019
5911,outfit.9de81acc77754a499018722a95041461,1/15/2020,5/1/2020
7178,outfit.85a2fe3ce0c532c8,5/10/2017,5/16/2017
4506,outfit.85a2fe3ce0c532c8,9/5/2017,9/11/2017
3467,outfit.ea6e2ed1ee964a7aa263a287d6d5663b,8/6/2020,8/19/2020
4704,outfit.a3d27b283d42172d,8/15/2018,8/20/2018
6118,outfit.204c01017e7f41f286bfa997d0511084,1/19/2019,1/21/2019
6389,outfit.849da9e81ba1e965,6/20/2019,6/23/2019
727,outfit.8fbf386b8fef8664,1/30/2019,2/5/2019
1958,outfit.15772a636d9843c98e2cfa2aa17424b8,12/17/2019,12/21/2019
3267,outfit.9b8cb306a9fd4315bbda3cd2b056e36a,12/20/2019,1/3/2020
532,outfit.1a817bab3cd940b3b531138cfa283a39,6/21/2019,6/24/2019
401,outfit.25c93e08d9064a1c85d877bf4157a626,2/12/2020,2/15/2020
5216,outfit.8c8e4271cb4466db,8/8/2017,8/14/2017
3995,outfit.b2ac0788309300c6,9/21/2017,9/28/2017
1909,outfit.860dcc4331969fdb,7/30/2018,8/30/2018
446,outfit.23bf2c58e916407987746990096b204e,8/28/2019,9/3/2019
5777,outfit.b4e83d1d9b50a7cc,7/6/2017,7/12/2017
535,outfit.a56b4cb15803bebe,10/6/2017,11/6/2017
3450,outfit.84e5a2f884621edd,8/30/2018,9/2/2018
4738,outfit.9e5ea8bde027e68a,3/15/2018,3/19/2018
1457,outfit.acfea696146d1fca,1/6/2018,1/15/2018
2567,outfit.9632d3d89d835c67,9/3/2017,9/16/2017
3069,outfit.a4699b3b33b4d99c,7/24/2018,8/1/2018
758,outfit.9e6696c409727ca2,7/1/2017,7/3/2017
4274,outfit.8ed6e4fedeb67e87,12/3/2019,12/9/2019
1615,outfit.8b7e261f59b234fb,4/26/2018,4/29/2018
2341,outfit.81c2c37eaa5a468b,8/30/2017,9/5/2017
5694,outfit.b5df32ed0d69eb58,12/7/2016,1/5/2017
4353,outfit.8bed0bc98ece0167,8/16/2017,8/22/2017
4191,outfit.ca1fa003a5be41ca97fe39eb9678cf4a,8/30/2018,9/1/2018
1952,outfit.db78b372c40a480784961a64f0e81071,8/25/2018,8/28/2018
3596,outfit.9421cb2ac2a8e43d,10/5/2016,10/29/2016
995,outfit.2c41ad0bf3044e768df5508aeb05495c,9/13/2019,9/22/2019
4704,outfit.e5573a0b879d4a31b02ff8dfe70ea20f,10/7/2019,10/14/2019
2084,outfit.8b6cfd197842456c9460f246e3779c99,12/29/2018,1/2/2019
535,outfit.96fdc91671d44285,7/4/2017,7/24/2017
1085,outfit.88aa6b8afc82c9d8,2/6/2017,3/7/2017
3069,outfit.8d9f00f7e6494b03beae69bfed8e6c58,6/25/2018,6/30/2018
4189,outfit.87e7ff688f1790aa,3/17/2018,3/20/2018
2604,outfit.b2d03e45da3d91db,8/16/2017,8/22/2017
6749,outfit.98887be7a2e49dba,9/4/2017,9/10/2017
2567,outfit.fabccb7729514b23b386e2f93064548c,10/3/2019,10/29/2019
4308,outfit.9027bba657437c21,6/8/2017,6/13/2017
4552,outfit.aed7d744ffeedd77,5/11/2018,5/14/2018
2567,outfit.839e3ef745704a72a86272840cf862d4,7/12/2019,8/9/2019
1554,outfit.b809fe3003f76644,10/23/2019,10/28/2019
5712,outfit.beb5bb1ab69c3993,8/21/2017,8/28/2017
756,outfit.9632d3d89d835c67,3/17/2018,3/24/2018
1454,outfit.a1b5b9335a89a082,8/3/2017,8/7/2017
4303,outfit.a85299b3ca9bf7f8,6/10/2017,6/17/2017
4974,outfit.b613acc51d432ec7,6/13/2019,6/17/2019
425,outfit.bc76da0a2f194ae8,7/21/2017,7/28/2017
3748,outfit.b619ba973b4b49d79c89863737097ab3,8/9/2019,8/9/2019
3038,outfit.b496cde8033ef69b,8/9/2017,8/15/2017
5417,outfit.688cc660bf9e414f9771b31dec46d29e,8/6/2019,8/12/2019
1747,outfit.8a9297abf702469b88dcdb1ce6cd35bd,10/16/2019,10/19/2019
4958,outfit.7b513bfb084a46229d0af61e4ddb584d,5/28/2018,6/4/2018
3897,outfit.e5b1f8e936164ba3a527f3f2ab5a413e,8/29/2019,9/2/2019
3942,outfit.9aa548d4a79aa344,12/9/2018,12/12/2018
3124,outfit.a657836d8fac6ede,5/10/2017,5/24/2017
3094,outfit.b8b9d8a83e4d7314,9/27/2017,10/26/2017
3313,outfit.2fbaed986ede4e0cb8fbfa5b977b5300,10/5/2018,10/8/2018
425,outfit.a1b5b9335a89a082,8/25/2017,9/11/2017
5339,outfit.954f0b5085c15444,8/23/2017,9/3/2017
6241,outfit.835db11c96461b2c,6/30/2017,7/3/2017
4236,outfit.b0784737a41dfe8a,9/21/2017,9/28/2017
5916,outfit.2f6dcbb123b94aa98d2321d34299660d,10/12/2018,10/15/2018
6577,outfit.ae3c94e801eb4aebb7c3714ec981521c,4/23/2019,4/29/2019
1446,outfit.a10c5dc80ff325ad,6/13/2017,6/19/2017
6789,outfit.ee62041067374ca59fccc374b7842cf1,2/12/2020,2/15/2020
5269,outfit.8e2b0bea80a6f0c2,9/27/2018,10/1/2018
4562,outfit.adcf3e82a1b9c032,8/23/2017,8/29/2017
5573,outfit.98e0bb4a735b1bf8,11/7/2017,11/11/2017
6088,outfit.82ec1db640c48b3f,6/9/2017,6/25/2017
5417,outfit.bf299b7d8eeed1e5,3/5/2018,3/9/2018
5692,outfit.f44679211a454ace95d1011979fcc289,7/17/2019,7/22/2019
5572,outfit.c32d9949124f42acb2fe20cf6915e5d7,8/30/2018,9/3/2018
2567,outfit.955f2239f0b38561,10/25/2017,10/31/2017
625,outfit.90cd803c73754520b6e3043dd012607d,12/13/2018,12/16/2018
6357,outfit.81ee398e43ced504,10/26/2017,11/1/2017
163,outfit.ab2165f006de873a,8/23/2017,8/29/2017
4095,outfit.ba08fc9d3afae814,8/22/2017,8/1/2017
4252,outfit.8fa18314b9d16f75,1/31/2018,2/2/2018
4758,outfit.84d367ebb5389860,6/19/2017,6/25/2017
1643,outfit.8da5362b4130a623,6/7/2018,6/10/2018
535,outfit.b02888637a450867,6/14/2017,6/30/2017
2452,outfit.9ce34cc9fb965fd1,11/1/2019,11/4/2019
4134,outfit.a744025dd48d4534a7b97cad36d501be,6/13/2019,6/17/2019
4859,outfit.954f0b5085c15444,9/20/2017,9/25/2017
2684,outfit.bae4422cff02b9ff,8/10/2018,8/13/2018
1842,outfit.946956d017a9d1d6,11/13/2019,11/16/2019
3538,outfit.a294399ed5bfba8f,10/14/2019,10/20/2019
6584,outfit.8e408fb4b2c64525966837c7789f2965,6/30/2018,7/2/2018
3006,outfit.b46055515de74fe49cf988fc4154bdc2,2/16/2018,2/19/2018
4195,outfit.b6a27dfa0198a9bb,8/23/2017,8/29/2017
371,outfit.d944e9836c7d48519806bb739d117022,12/3/2019,12/11/2019
3373,outfit.b29528dc546c2e30,12/6/2016,12/31/2016
3267,outfit.dad7a49a6dd54b0797b841af3ffaad7f,8/28/2019,9/27/2019
5636,outfit.163433b4f8ed460bbd12eb913c4e9992,1/16/2020,1/20/2020
2880,outfit.98887be7a2e49dba,8/15/2017,8/22/2017
751,outfit.a8770590533c28ad,12/29/2017,1/1/2018
3503,outfit.b0c0de9e57841e7c,2/5/2017,2/6/2017
6185,outfit.9e66a6f700c848439d7384bf192bcf2c,12/8/2018,12/17/2018
1903,outfit.8dd954d73c8d44ce,11/29/2018,12/2/2018
7242,outfit.baca2ad4ee190125,5/11/2018,5/14/2018
5220,outfit.ba6583e00b16b4b4,8/3/2018,9/11/2018
6385,outfit.922052cbf231b35e,8/3/2018,8/6/2018
2524,outfit.9a0feb1d3ddde6f2,12/12/2017,1/13/2018
2309,outfit.ada5fdda11137c77,11/25/2016,12/30/2016
5857,outfit.3925d94b6a2b48ff9b873e16259930f0,5/24/2019,5/27/2019
6985,outfit.cf1d104fc65c4fd987d195e2a58e588a,11/20/2019,11/25/2019
7004,outfit.a1b5b9335a89a082,5/27/2017,6/2/2017
7305,outfit.9fde090f117fb9d9,9/28/2019,9/30/2019
1839,outfit.87b628d22ac70961,1/17/2018,1/22/2018
5065,outfit.bd8e67b93bb47541,8/3/2017,8/9/2017
5871,outfit.0f9681d7171142aa84399d37dc7b4ed3,2/24/2020,2/27/2020
7147,outfit.827b99b7b40a655e,2/1/2020,2/6/2020
308,outfit.ede0d0fd9315467c868825bcb20d2fe6,10/23/2018,10/29/2018
1903,outfit.8bed0bc98ece0167,8/24/2017,9/4/2017
5521,outfit.8238ed2091e347149ddd6114aeeb2655,1/2/2019,1/8/2019
3056,outfit.8fe12d169d14a8ab,12/19/2018,12/22/2018
2077,outfit.8948c5fa8efc5b3c,8/24/2017,9/6/2017
1873,outfit.f258b06cf500493ca84997dcd64703ec,12/6/2018,12/9/2018
2035,outfit.828280fdcb0431d8,6/15/2018,6/18/2018
3282,outfit.accb7df373297721,12/17/2016,12/24/2016
6188,outfit.b3c827a7bc271120,4/18/2017,4/19/2017
7196,outfit.9027bba657437c21,10/9/2017,10/13/2017
2711,outfit.8a14e50b3c1a924f,3/12/2018,3/17/2018
1458,outfit.bf0bc59908734a2a9c7a47a1442bf744,9/6/2019,9/9/2019
4711,outfit.833abaf20683f9df,6/28/2017,7/31/2017
5517,outfit.b0784737a41dfe8a,9/1/2017,9/7/2017
4358,outfit.ab2165f006de873a,6/20/2017,6/26/2017
4245,outfit.838393c0f12c45068f90821c83acac89,3/18/2020,3/21/2020
4844,outfit.955f2239f0b38561,6/15/2017,7/14/2017
280,outfit.863778387bfb01e9,8/24/2017,8/28/2017
2464,outfit.684efa997862433aaf292a14289eaa4a,6/27/2018,7/3/2018
3478,outfit.db13e9deae904483bed85c8358f81a8e,7/25/2019,7/29/2019
4995,outfit.2d872cbfe6434c0c9ec15ebfa518a6e7,6/6/2018,6/11/2018
5026,outfit.52d1f28b96d6412b8143411eb00fa1d0,9/20/2019,9/23/2019
6536,outfit.8a0c3de34de1c4fd,10/7/2017,10/13/2017
3052,outfit.b45f71cef3bf96b3,1/19/2018,2/2/2018
4882,outfit.22b16afebcf749d08ab2a83d88406516,10/18/2019,10/21/2019
1821,outfit.9038623c473340038e17175e97642e27,9/19/2018,9/24/2018
378,outfit.9aef6d3e2683447f8bfcfa826a24a23f,3/9/2019,3/11/2019
653,outfit.b2a01919626d91ad,6/20/2017,6/26/2017
746,outfit.90a11db06adb4a719e4ba467cc50bdf4,6/19/2018,6/22/2018
2058,outfit.7ee7542297f944ecb49f4fe5b44728f7,9/29/2018,10/1/2018
5391,outfit.4c6dedbe036e4a83b4847951a9bf03e1,6/1/2019,6/4/2019
1401,outfit.f4a912d387fc4198a3f4a1d91701a595,5/28/2019,6/2/2019
2175,outfit.a2ad0b179225a11e,5/24/2017,5/30/2017
4303,outfit.a85299b3ca9bf7f8,6/10/2017,6/17/2017
2621,outfit.e23577f8c36e4693879fd07fca0d0932,3/8/2019,3/11/2019
3094,outfit.a6b9c3792d6a4ad4,10/25/2017,11/22/2017
6589,outfit.8b10dd4622fce63b,1/13/2018,1/16/2018
220,outfit.f44679211a454ace95d1011979fcc289,3/23/2020,3/26/2020
5255,outfit.63bcf26d934447e1aa4d53214cef7d4f,3/20/2018,3/26/2018
799,outfit.e4da524a49fe4b5ea3eb8983e8dff52a,2/6/2020,2/10/2020
815,outfit.bc074935620bc658,8/3/2017,8/7/2017
5989,outfit.9027bba657437c21,5/4/2018,5/5/2018
564,outfit.fdc3cdbad50644ad97fc0a903f967e15,2/20/2019,2/25/2019
6652,outfit.b46055515de74fe49cf988fc4154bdc2,8/16/2018,8/18/2018
5519,outfit.95a9732c69cb1e4c,1/29/2020,2/1/2020
4514,outfit.ac52d51d1863129e,11/10/2017,11/13/2017
289,outfit.84a01712427a3a3b,12/19/2018,12/22/2018
1025,outfit.bb1024860d8f559e,1/30/2018,2/8/2018
5242,outfit.a491f53307ff48498f6ee66a6201556f,8/28/2018,10/9/2018
7361,outfit.ef37915fe2f546378750595366833b79,8/23/2018,8/27/2018
3050,outfit.c0dd5faf2a294aa09fd7a39dc7a313bd,10/18/2018,10/23/2018
1903,outfit.a5c559f08448bea7,1/20/2018,1/23/2018
7004,outfit.b3b8b8098e8c42f2,8/1/2017,8/7/2017
4754,outfit.ad41aada287076aa,12/3/2016,1/3/2017
3328,outfit.31879aacd520402abb57929e7b7573f1,9/27/2019,9/30/2019
6313,outfit.a1fabb105c9267c3,9/7/2017,9/11/2017
4101,outfit.4dc23f9de01a4b8fb531a94fcd384081,3/4/2018,3/8/2018
5084,outfit.901936b03e65ffa2,9/1/2017,9/7/2017
2852,outfit.63bcf26d934447e1aa4d53214cef7d4f,11/21/2017,11/27/2017
4293,outfit.d9f2417b01884f3ba1ea8feb24d47bf9,7/11/2019,7/29/2019
4738,outfit.bc69c87fe0f76b05,8/7/2017,9/7/2017
1133,outfit.9aa548d4a79aa344,9/12/2017,9/17/2017
884,outfit.4d26e40fe69e43e68cac532833b9dcbb,2/21/2020,2/24/2020
7406,outfit.abc8f15ef81cf691,6/20/2017,7/16/2017
5573,outfit.bcb6938585322399,11/8/2017,11/13/2017
3271,outfit.ed53d6a625b3466aa64d33d345f4d61a,9/6/2018,9/10/2018
3162,outfit.67ac31f07c9b478bb92a0cadfb5fdd10,8/26/2019,9/2/2019
1754,outfit.954f0b5085c15444,10/5/2016,10/29/2016
2139,outfit.ac52d51d1863129e,11/28/2018,12/1/2018
4101,outfit.6aade24be0d2478e935370777613e35f,7/6/2018,7/11/2018
6647,outfit.bd09faa856b1e671,11/16/2017,11/24/2017
40,outfit.163433b4f8ed460bbd12eb913c4e9992,3/12/2020,3/16/2020
623,outfit.92595e2a16677f8a,10/31/2017,11/2/2017
1944,outfit.be4b8e3a8d59b79f,5/23/2017,5/30/2017
2834,outfit.9c161bedb3b5db01,6/15/2017,6/22/2017
6138,outfit.7f53199a70b045598d5cbc1c0546d248,6/6/2019,6/9/2019
3972,outfit.97604e40db7e690d,9/18/2018,9/24/2018
3271,outfit.378ff28c59a04660a6cb0faf86b9998b,5/15/2018,5/19/2018
5511,outfit.a874500a8f8bf4ff,3/22/2017,3/23/2017
3371,outfit.82ec1db640c48b3f,8/12/2017,8/21/2017
3667,outfit.6a1c0d8e6e3e470c8abb5018def8bdce,12/20/2018,1/2/2019
5115,outfit.60100019807c48a892195be2a047c618,10/11/2018,10/15/2018
4326,outfit.9632d3d89d835c67,10/26/2017,10/31/2017
1992,outfit.bc206d94b57448cda9406458a264710d,1/17/2020,1/20/2020
2880,outfit.9da12433586576bb,12/8/2016,12/17/2016
6886,outfit.5e1b9778e36d475699772148e5d4e27b,5/24/2019,5/27/2019
321,outfit.bafaa5337f305490,8/16/2017,8/23/2017
2567,outfit.ab9a52467134e010,5/28/2017,6/2/2017
4745,outfit.a2bfd225fa4675d7,6/2/2017,7/1/2017
746,outfit.688cc660bf9e414f9771b31dec46d29e,6/27/2019,7/1/2019
7004,outfit.a4a8f76f18ed4907ba632600bd676db4,10/3/2019,10/7/2019
3067,outfit.a1b5b9335a89a082,4/10/2018,4/14/2018
6844,outfit.b9d674bdbc171d6d,8/24/2018,8/27/2018
5022,outfit.9bcf60c49780f924,6/30/2017,7/10/2017
2001,outfit.8238ed2091e347149ddd6114aeeb2655,10/14/2019,10/15/2019
7188,outfit.b5812826d5eb41f39aa282e64b91ebb6,5/10/2019,5/13/2019
5573,outfit.849ace7e1811150d,8/18/2017,8/30/2017
1085,outfit.a332e98bd47c980d,11/1/2017,12/3/2017
5635,outfit.7702377559d840fb9ff8dbcb0f7a57e7,7/4/2019,7/7/2019
2621,outfit.863bc2ecb4b6d84a,8/3/2017,8/6/2017
2944,outfit.7f0c68b095a14d7fa001117bc2c75827,10/11/2019,10/14/2019
6692,outfit.9614407b1e0563c3,7/7/2017,7/10/2017
6928,outfit.e7f28195b59f4560987cc164c48121a3,2/27/2019,3/2/2019
3485,outfit.95537b4e967d581a,12/7/2017,12/11/2017
6324,outfit.9178d6f714280d40,4/18/2017,4/24/2017
5919,outfit.0c12b749c4f2481798b9182ef2f00ac7,8/9/2018,8/12/2018
4930,outfit.acfea696146d1fca,8/10/2018,8/13/2018
4009,outfit.2d872cbfe6434c0c9ec15ebfa518a6e7,9/12/2019,9/16/2019
6442,outfit.9739950a93f6aa90,5/29/2017,6/7/2017
4155,outfit.b9344188bba8fbcc,11/10/2018,11/12/2018
4495,outfit.99a205cc1ce54b2a,9/18/2017,9/24/2017
4101,outfit.a1b5b9335a89a082,11/9/2018,11/12/2018
1001,outfit.9bdf97c931c11a7a,9/11/2017,9/20/2017
1750,outfit.86a3e5e23b984060,12/20/2016,1/18/2017
5165,outfit.60100019807c48a892195be2a047c618,8/25/2018,8/27/2018
2567,outfit.bb1024860d8f559e,10/22/2017,11/20/2017
1339,outfit.91da69d5ccab7257,6/12/2018,6/18/2018
4646,outfit.afd3af027be275f2,6/29/2017,7/5/2017
350,outfit.884239e94aaa2be7,11/1/2017,11/7/2017
